"Payer Name","PayorID"
"STRATEGIC PETROLEUM RESERVE - WC","J3089"
"STRATEGIC PETROLEUM RESERVE - WC","J3089"
"STRYKER CORPORATION - WC","J3090"
"STRYKER CORPORATION - WC","J3090"
"STUPP BROS., INC. - CORVEL (WC)","J2283"
"STUPP BROS., INC. - CORVEL (WC)","J2283"
"STYLE CREST ENTERPRISE (AUTO)","J3880"
"STYLE CREST ENTERPRISE (AUTO)","J3880"
"STYLE CREST ENTERPRISE (WC)","P3880"
"STYLE CREST ENTERPRISE (WC)","P3880"
"STYLE CREST ENTERPRISES, INC. - WC","J3091"
"STYLE CREST ENTERPRISES, INC. - WC","J3091"
"SUBARU OF INDIANA - WC","J3092"
"SUBARU OF INDIANA - WC","J3092"
"SUEZ WATER TECHNOLOGIES & SOLUTIONS - WC","J3093"
"SUEZ WATER TECHNOLOGIES & SOLUTIONS - WC","J3093"
"SUFFOLK PUBLIC SCHOOLS - WC","J3094"
"SUFFOLK PUBLIC SCHOOLS - WC","J3094"
"SUGAR CREEK PACKING COMPANY - WC","J3095"
"SUGAR CREEK PACKING COMPANY - WC","J3095"
"SULPHUR BLUFF ISD (WC)","J3952"
"SULPHUR BLUFF ISD (WC)","J3952"
"SUMMACARE","31434"
"SUMMACARE HMO","95202"
"SUMMIT AMERICA INSURANCE","37301"
"SUMMIT COMMUNITY CARE","PASSE"
"SUMMIT HEALTH LTD (WC)","J1108"
"SUMMIT HEALTH LTD (WC)","J1108"
"SUMMIT HOLDINGS (WC)","J1437"
"SUN COAST RESOURCES INC. - WC","J3096"
"SUN COAST RESOURCES INC. - WC","J3096"
"SUN MAR HEALTHCARE - CORVEL (AUTO)","J1610"
"SUN MAR HEALTHCARE - CORVEL (AUTO)","J1610"
"SUN MAR HEALTHCARE - CORVEL (WC)","P1610"
"SUN MAR HEALTHCARE - CORVEL (WC)","P1610"
"SUNFLOWER HEALTH PLAN","68069"
"SUNRISE ADVANTAGE","SIL01"
"SUNRISE ADVANTAGE PA","SPA01"
"SUNRISE ADVANTAGE VA","SVA01"
"SUNRISE COUNTRY CLUB (WC)","41556"
"SUNRISE HEALTH PLAN OF NEW YORK","SNY01"
"SUNRISE SENIOR LIVING, LLC. - WC","J3097"
"SUNRISE SENIOR LIVING, LLC. - WC","J3097"
"SUNSHINE HEALTH","68069"
"SUNSHINE HEALTH ADVANTAGE","68069"
"SUNSHINE HEALTH AMBETTER","68069"
"SUNSWEET GROWERS, INC. (WC)","J2127"
"SUNSWEET GROWERS, INC. (WC)","J2127"
"SUNVIEW CARE - ERA ONLY","ECSUV"
"SUNZ INSURANCE - ERA ONLY","ECSUN"
"SUPERIOR ACCESS INS SERVICES (WC)","41556"
"SUPERIOR HEALTH PLANS - BEHAVIORAL CLAIMS ONLY","68069"
"SUPERIOR INDUSTRIES INTERNATIONAL, INC. (WC)","41556"
"SUPERIOR INSURANCE SERVICES","97802"
"SUPERIOR POINT (AKA MINNESOTA WORKERS COMPE (WC)","J1553"
"SUPERIOR READY MIX (WC)","41556"
"SUPERIOR STAR - MEDICAL CLAIMS ONLY","68069"
"SUPERIOR VISION SERVICES","13305"
"SUSSEX INSURANCE COMPANY (FORMERLY COMPANIO (WC)","J1829"
"SUTTER CONNECT  - SANTA ROSA NETWORK CLAIMS","IP090"
"SUTTER CONNECT  EAST BAY MED FNDN -CLAIMS","IP130"
"SUTTER CONNECT - CENTRAL VALLEY MEDICAL GROUP","IP131"
"SUTTER CONNECT - SOLANO REG. MED GRP CLAIMS","IP099"
"SUTTER CONNECT DELTA - CLAIMS","IP100"
"SUTTER HEALTH (WC)(ATTACHMENT)","J1512"
"SUTTER HEALTH AETNA","60624"
"SUTTER MEDICAL FOUNDATION. CA","77306"
"SUTTER MEDICAL GROUP OF THE REDWOODS","IP090"
"SUTTER SENIOR CARE PACE","56621"
"SWAGELOK COMPANY - WC","J3098"
"SWAGELOK COMPANY - WC","J3098"
"SWEDISH COVENANT HOSPITAL","36411"
"SWIFT TRANSPORTATION (WC)","J1109"
"SWIFT TRANSPORTATION (WC)","J1109"
"SWISHER INTERNATIONAL GROUP INC. - WC","J3099"
"SWISHER INTERNATIONAL GROUP INC. - WC","J3099"
"SYMANTEC CORPORATION - WC","J3100"
"SYMANTEC CORPORATION - WC","J3100"
"SYMETRA - ERA ONLY","ECSYM"
"SYNERGY COVERAGE SOLUTIONS (WC)","J4095"
"SYNERMED","THIPA"
"SYNERMED","SYMED"
"SYNGENTA CORPORATION - CORVEL (AUTO)","J1972"
"SYNGENTA CORPORATION - CORVEL (AUTO)","J1972"
"SYNGENTA CORPORATION - CORVEL (WC)","P1972"
"SYNGENTA CORPORATION - CORVEL (WC)","P1972"
"SYNTRIQ","SNTRQ"
"SYSCO CORPORATION - CORVEL (WC)","J3316"
"SYSCO CORPORATION - CORVEL (WC)","J3316"
"T-MOBILE, USA INC. - WC","J3116"
"T-MOBILE, USA INC. - WC","J3116"
"T.H.E. INSURANCE (AUTO)(ATTACHMENT)","J1791"
"TAKE CARE INSURANCE COMPANY","98022"
"TAKEDA AMERICA HOLDINGS, INC. - CORVEL (AUTO)","J1991"
"TAKEDA AMERICA HOLDINGS, INC. - CORVEL (AUTO)","J1991"
"TAKEDA AMERICA HOLDINGS, INC. - CORVEL (WC)","P1991"
"TAKEDA AMERICA HOLDINGS, INC. - CORVEL (WC)","P1991"
"TALBERT MEDICAL GROUP","TALMG"
"TALEN ENERGY CORPORATION - WC","J3101"
"TALEN ENERGY CORPORATION - WC","J3101"
"TALL TREE ADMINISTRATORS","88067"
"TAN MEDICAL GROUP (WC)","41556"
"TANKSTAR USA, INC. - CORVEL (AUTO)","J2180"
"TANKSTAR USA, INC. - CORVEL (AUTO)","J2180"
"TANKSTAR USA, INC. - CORVEL (WC)","P2180"
"TANKSTAR USA, INC. - CORVEL (WC)","P2180"
"TAPESTRY, INC. - WC","J3103"
"TAPESTRY, INC. - WC","J3103"
"TARGET CORPORATION - WC","J3104"
"TARGET CORPORATION - WC","J3104"
"TAWA SERVICES, INC. - CORVEL (AUTO)","J3750"
"TAWA SERVICES, INC. - CORVEL (AUTO)","J3750"
"TAWA SERVICES, INC. - CORVEL (WC)","P3750"
"TAWA SERVICES, INC. - CORVEL (WC)","P3750"
"TAYLOR BENEFITS","TAYLR"
"TBC CORPORATION - WC","J3105"
"TBC CORPORATION - WC","J3105"
"TD TILE (WC)","41556"
"TE CONNECTIVITY - WC","J3106"
"TE CONNECTIVITY - WC","J3106"
"TEACHERS HEALTH TRUST - ERA ONLY","ECTEA"
"TEAL PREMIER","88300"
"TEAM CHOICE PPO","75133"
"TEAMCARE","36215"
"TECHNOLOGY INS CO (WC)(ATTACHMENT)","J1855"
"TECHSOURCE (WC)","J3310"
"TECHSOURCE (WC)","J3310"
"TEMECULA VALLEY UNIFIED SCHOOL DISTRICT (WC)","J2128"
"TEMECULA VALLEY UNIFIED SCHOOL DISTRICT (WC)","J2128"
"TEMPO AKA ALIGHT SOLUTIONS - WC","J3107"
"TEMPO AKA ALIGHT SOLUTIONS - WC","J3107"
"TENET HEALTHCARE CORPORATION - WC","J3108"
"TENET HEALTHCARE CORPORATION - WC","J3108"
"TENNECO, INC - CANADA - AUTO","J3218"
"TENNECO, INC - CANADA - AUTO","J3218"
"TENNECO, INC - WC","J3109"
"TENNECO, INC - WC","J3109"
"TENNESSEE RISK MANAGEMENT TRUST (AUTO)","J2358"
"TENNESSEE RISK MANAGEMENT TRUST (AUTO)","J2358"
"TENNESSEE RISK MANAGEMENT TRUST (WC)","P2358"
"TENNESSEE RISK MANAGEMENT TRUST (WC)","P2358"
"TENNESSEE VALLEY AUTHORITY (WC)","J3716"
"TENNESSEE VALLEY AUTHORITY (WC)","J3716"
"TERUMO MEDICAL CORPORATION - WC","J3110"
"TERUMO MEDICAL CORPORATION - WC","J3110"
"TETHYS HEALTH VENTURES","20212"
"TEXAS A&M (WC)","A0235"
"TEXAS A&M (WC)","A0235"
"TEXAS ASSOCIATION OF SCHOOL BOARDS (WC)","A0234"
"TEXAS ASSOCIATION OF SCHOOL BOARDS (WC)","A0234"
"TEXAS BUILDERS INSURANCE CO - CORVEL (AUTO)","J1581"
"TEXAS BUILDERS INSURANCE CO - CORVEL (AUTO)","J1581"
"TEXAS BUILDERS INSURANCE CO - CORVEL (WC)","P1581"
"TEXAS BUILDERS INSURANCE CO - CORVEL (WC)","P1581"
"TEXAS CHILDREN'S - CORVEL (AUTO)","J3333"
"TEXAS CHILDREN'S - CORVEL (AUTO)","J3333"
"TEXAS CHILDREN'S - CORVEL (WC)","P3333"
"TEXAS CHILDREN'S - CORVEL (WC)","P3333"
"TEXAS CHILDRENS HEALTH PLAN","76048"
"TEXAS CHILDRENS HEALTH PLAN-STAR MEDICAID","75228"
"TEXAS CHOICE","75261"
"TEXAS FIRST HEALTH (TIOPA)","TOPA1"
"TEXAS FIRST HEALTH PLAN - NTX","13185"
"TEXAS HEALTH AETNA","88221"
"TEXAS HEALTHSPRING","THS01"
"TEXAS HOSPITAL INSURANCE (WC)","J3869"
"TEXAS HOSPITAL INSURANCE (WC)","J3869"
"TEXAS INDEPENDENCE HEALTH PLAN","31403"
"TEXAS MUNICIPAL LEAGUE (TML)  (WC)(ATTACHMENT)","E2634"
"TEXAS MUNICIPAL LEAGUE (TML-IRP) (SEE TAB) (WC)","A0245"
"TEXAS MUNICIPAL LEAGUE (TML-IRP) (SEE TAB) (WC)","A0245"
"TEXAS MUTUAL INSURANCE (WC)(ATTACHMENT)","22945"
"TEXAS POLITICAL SUBDIVISIONS JSIF (WC)","J1921"
"TEXAS POLITICAL SUBDIVISIONS JSIF (WC)","J1921"
"TEXAS ROADHOUSE - WC","J3112"
"TEXAS ROADHOUSE - WC","J3112"
"TEXAS ROADHOUSE, INC. - CORVEL (AUTO)","J1676"
"TEXAS ROADHOUSE, INC. - CORVEL (AUTO)","J1676"
"TEXAS ROADHOUSE, INC. - CORVEL (WC)","P1676"
"TEXAS ROADHOUSE, INC. - CORVEL (WC)","P1676"
"TEXAS SMALL BUSINESS POOL (WC)","J1110"
"TEXAS SMALL BUSINESS POOL (WC)","J1110"
"TEXAS TRUE CHOICE","TH055"
"TFA SELECTIVE WORKERS COMP GROUP (WC)","J3778"
"TFA SELECTIVE WORKERS COMP GROUP (WC)","J3778"
"THE ADMIN OF THE TULANE EDUCATIONAL FUND (WC)","J4201"
"THE ALLIANCE","88461"
"THE AMERICAN EQUITY UNDERWRITERS, INC (AE (AUTO)","J4019"
"THE AMERICAN EQUITY UNDERWRITERS, INC (AE (AUTO)","J4019"
"THE AMERICAN EQUITY UNDERWRITERS, INC (AEU) (WC)","P4019"
"THE AMERICAN EQUITY UNDERWRITERS, INC (AEU) (WC)","P4019"
"THE ATLAS GROUP OF COMPANIES (AUTO)","C1075"
"THE AUTO CLUB GROUP","11983"
"THE BENEFIT GROUP","TBGNE"
"THE BOON GROUP","BOONG"
"THE BORING COMPANY - CORVEL (AUTO)","J3683"
"THE BORING COMPANY - CORVEL (AUTO)","J3683"
"THE BORING COMPANY - CORVEL (WC)","P3683"
"THE BORING COMPANY - CORVEL (WC)","P3683"
"THE CARE NETWORK-SAVANNAH BUSINESS GROUP","68423"
"THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHOR (AUTO)","J3833"
"THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHOR (AUTO)","J3833"
"THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORIT (WC)","P3833"
"THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORIT (WC)","P3833"
"THE CHEESECAKE FACTORY - CORVEL (AUTO)","J2181"
"THE CHEESECAKE FACTORY - CORVEL (AUTO)","J2181"
"THE CHEESECAKE FACTORY - CORVEL (WC)","P2181"
"THE CHEESECAKE FACTORY - CORVEL (WC)","P2181"
"THE COLORADO PURCHASING ALLIANCE","TCPA1"
"THE CONCO COMPANIES - ARCH WC","J2129"
"THE CONCO COMPANIES - ARCH WC","J2129"
"THE CONCO COMPANIES - ZURICH (WC)","J2130"
"THE CONCO COMPANIES - ZURICH (WC)","J2130"
"THE DE MOYA GROUP, INC. (WC)","J4040"
"THE DE MOYA GROUP, INC. (WC)","J4040"
"THE GAP, INC. - CORVEL (AUTO)","J1671"
"THE GAP, INC. - CORVEL (AUTO)","J1671"
"THE GAP, INC. - CORVEL (WC)","P1671"
"THE GAP, INC. - CORVEL (WC)","P1671"
"THE GENERAL INSURANCE (AUTO)","C1050"
"THE GENERAL INSURANCE (AUTO)","C1050"
"THE HARTFORD (AARLA_RISICO CLAIMS MGT ONLY) (WC)","J4057"
"THE HARTFORD (WC)","J1422"
"THE HEALTH EXCHANGE (CERNER CORP)","20356"
"THE HEALTH PLAN","15THP"
"THE INTEGRITY BENEFIT NETWORK","58200"
"THE JONES FINANCIAL COMPANIES, LLP - CORV (AUTO)","J1846"
"THE JONES FINANCIAL COMPANIES, LLP - CORV (AUTO)","J1846"
"THE JONES FINANCIAL COMPANIES, LLP - CORVEL (WC)","P1846"
"THE JONES FINANCIAL COMPANIES, LLP - CORVEL (WC)","P1846"
"THE LAWSON GROUP - ERA ONLY","ECLAW"
"THE LIFETIME HEALTHCARE COMPANIES - CORVEL(WC)(ATTACHMENT)","E4106"
"THE LOOMIS CO- TPA WYOMISSING, PA (IHS GATEWAY PAYER)","23223"
"THE MACALUSO GROUP","82694"
"THE MAIN STREET AMERICA GROUP /</br> AUSTIN MUTU (WC)","P1834"
"THE MAIN STREET AMERICA GROUP /</br> AUSTIN MUTU (WC)","P1834"
"THE MAIN STREET AMERICA GROUP /</br> GREAT LAK (AUTO)","J1836"
"THE MEGA LIFE & HEALTH INSURANCE COMPANY-OKC","59227"
"THE MENTOR NETWORK (CONDUENT - FORMERLY BUN (WC)","J1963"
"THE MENTOR NETWORK (CONDUENT - FORMERLY BUN (WC)","J1963"
"THE METHOD INSURANCE (ATTACHMENT)","J4358"
"THE NEW ENGLAND","66893"
"THE ODOM CORPORATION (AUTO)","J3816"
"THE ODOM CORPORATION (AUTO)","J3816"
"THE ODOM CORPORATION (WC)","P3816"
"THE ODOM CORPORATION (WC)","P3816"
"THE PARTS HOUSE ACQUISITION (AUTO)","J4020"
"THE PARTS HOUSE ACQUISITION (AUTO)","J4020"
"THE PERMANENTE MEDICAL GROUP, INC. (WC)","J2131"
"THE PERMANENTE MEDICAL GROUP, INC. (WC)","J2131"
"THE PREFERRED HEALTHCARE SYSTEM","4320"
"THE SALVATION ARMY (CONDUENT - FORMERLY BUN (WC)","J1472"
"THE SALVATION ARMY (CONDUENT - FORMERLY BUN (WC)","J1472"
"THE SCOTTS COMPANY (WC)","J1111"
"THE SCOTTS COMPANY (WC)","J1111"
"THE VITAMIN SHOPPE - CORVEL (AUTO)","J3337"
"THE VITAMIN SHOPPE - CORVEL (AUTO)","J3337"
"THE VITAMIN SHOPPE - CORVEL (WC)","P3337"
"THE VITAMIN SHOPPE - CORVEL (WC)","P3337"
"THE ZENITH (WC)","13269"
"THE ZENITH (WC)","13269"
"THE ZENITH - YMCA SAN DIEGO (WC)","J3922"
"THE ZENITH - YMCA SAN DIEGO (WC)","J3922"
"THE ZERO CARD","75296"
"THERAPY DIRECT NETWORK (WC)(ATTACHMENT)","J1831"
"THIRD COAST UNDERWRITERS (3CU) (WC)","J2148"
"THIRD COAST UNDERWRITERS (3CU) (WC)","J2148"
"THOMAS H COOPER","SX160"
"THOMAS STAFFING SERVICES, INC/</br>VENTURI STAFF (WC)","41556"
"THREE (WC)","J3769"
"THREE (WC)","J3769"
"THREE RIVERS BENEFIT CORPORATION - ERA ONLY","EC3RV"
"THREE RIVERS PREFERRED","MP340"
"THRIVENT FINANCIAL","THRIV"
"THYSSENKRUPP ELEVATOR CORPORATION - WC","J3113"
"THYSSENKRUPP ELEVATOR CORPORATION - WC","J3113"
"TI AUTOMOTIVE SYSTEMS LLC - WC","J3114"
"TI AUTOMOTIVE SYSTEMS LLC - WC","J3114"
"TIFFANY & CO - CORVEL (AUTO)","J3736"
"TIFFANY & CO - CORVEL (AUTO)","J3736"
"TIFFANY & CO - CORVEL (WC)","P3736"
"TIFFANY & CO - CORVEL (WC)","P3736"
"TILLY'S, INC. - CORVEL (AUTO)","J2183"
"TILLY'S, INC. - CORVEL (AUTO)","J2183"
"TILLY'S, INC. - CORVEL (WC)","P2183"
"TILLY'S, INC. - CORVEL (WC)","P2183"
"TITAN AMERICA LLC (WORK COMP) (WC)","J3721"
"TITAN AMERICA LLC (WORK COMP) (WC)","J3721"
"TITAN INDEMNITY CO (AUTO)","C1057"
"TITAN INDEMNITY CO (AUTO)","C1057"
"TITAN INSURANCE, LTD. - WC","J3115"
"TITAN INSURANCE, LTD. - WC","J3115"
"TITLE XIX OR TITLE XXI (FFS POST 1-1-19 ONLY)","1844A"
"TLC ADVANTAGE OF SIOUX FALLS","TLC01"
"TLC BENEFIT SOLUTIONS","TLC79"
"TML INTERGOVERNMENT EMPLOYEE BENEFITS","39026"
"TNC (US) HOLDINGS, INC. - WC","J3117"
"TNC (US) HOLDINGS, INC. - WC","J3117"
"TODAYS OPTION AM PROGRESSIVE & PYRAMID (ERAS ONLY)","48055"
"TODAYS OPTIONS POWERED BY CCRX","48055"
"TOGETHER WITH CCHP","251CC"
"TOKIO MARINE MANAGEMENT (WC)","J2289"
"TOKIO MARINE MANAGEMENT (WC)","J2289"
"TOLL BROTHERS - CORVEL (AUTO)","J3746"
"TOLL BROTHERS - CORVEL (AUTO)","J3746"
"TOLL BROTHERS - CORVEL (WC)","P3746"
"TOLL BROTHERS - CORVEL (WC)","P3746"
"TOP DATA SERVICES/</br>ACO","RP013"
"TOP DATA SERVICES/</br>AETNA","RP006"
"TOP DATA SERVICES/</br>AMERIVANTAGE","RP010"
"TOP DATA SERVICES/</br>ANTHEM","RP009"
"TOP DATA SERVICES/</br>IPANS/</br>BX MC","RP007"
"TOP DATA SERVICES/</br>IPANS/</br>CIGNA","RP005"
"TOP DATA SERVICES/</br>IPANS/</br>FIDELIS","RP008"
"TOP DATA SERVICES/</br>IPANS/</br>UNITED MD","RP004"
"TOP DATA SERVICES/</br>OH","RP012"
"TOP DATA SERVICES/</br>WELLCARE","RP011"
"TOP MEDICAL GROUP","15749"
"TOP/</br>DATA SERVICES/</br>VYTALIZE/</br>IPANS/</br>BCBS","35749"
"TOP/</br>DATA SERVICES/</br>VYTALIZE/</br>IPANS/</br>UNITED","57549"
"TOPA INSURANCE COMPANY (WC)(ATTACHMENT)","J1537"
"TOPANGA ROSCOE CORP. (WC)","41556"
"TOTAL BROKER BENEFITS","36342"
"TOTAL CARE","TCARE"
"TOTAL PETROLEUM, INC. (WC)","J1112"
"TOTAL PETROLEUM, INC. (WC)","J1112"
"TOTAL PLAN CONCEPTS","80900"
"TOTAL PLAN SERVICES (VIA SMARTDATA)","41202"
"TOTAL SENIOR CARE","12268"
"TOUCHSTONE HEALTH PSO","23856"
"TOWER ENERGY GROUP - CORVEL (AUTO)","J1604"
"TOWER ENERGY GROUP - CORVEL (AUTO)","J1604"
"TOWER ENERGY GROUP - CORVEL (WC)","P1604"
"TOWER ENERGY GROUP - CORVEL (WC)","P1604"
"TOWER INSURANCE COMPANY OF NEW YORK (AUTO)","J3961"
"TOWER INSURANCE COMPANY OF NEW YORK (AUTO)","J3961"
"TOWER INSURANCE COMPANY OF NEW YORK (WC)","P3961"
"TOWER NATIONAL INSURANCE COMPANY (AUTO)","J1394"
"TOWER NATIONAL INSURANCE COMPANY (AUTO)","J1394"
"TOWER NATIONAL INSURANCE COMPANY (WC)","P1394"
"TOWER NATIONAL INSURANCE COMPANY (WC)","P1394"
"TOWN OF COLMA (CA) - CORVEL (AUTO)","J1668"
"TOWN OF COLMA (CA) - CORVEL (AUTO)","J1668"
"TOWN OF COLMA (CA) - CORVEL (WC)","P1668"
"TOWN OF COLMA (CA) - CORVEL (WC)","P1668"
"TOWN OF HEMPSTEAD (NY) - CORVEL (WC)","J3810"
"TOWN OF HEMPSTEAD (NY) - CORVEL (WC)","J3810"
"TOWN OF ORCHARD PARK (NY) - CORVEL (WC)(ATTACHMENT)","J4107"
"TOWN OF OYSTER BAY (NY) (WC)","J3796"
"TOWN OF OYSTER BAY (NY) (WC)","J3796"
"TOWN PUMP, INC. - WC","J3118"
"TOWN PUMP, INC. - WC","J3118"
"TOYOTA - WC","J3119"
"TOYOTA - WC","J3119"
"TRACTOR SUPPLY COMPANY (CONDUENT - FORMERLY (WC)","J1505"
"TRACTOR SUPPLY COMPANY (CONDUENT - FORMERLY (WC)","J1505"
"TRADER JOE'S COMPANY - WC","J3120"
"TRANS WORLD ENTERTAINMENT CORPORATION - WC","J3121"
"TRANS WORLD ENTERTAINMENT CORPORATION - WC","J3121"
"TRANSACT RX","PARTD"
"TRANSAMERICA -ERA ONLY","ECTAM"
"TRANSAMERICA FINANCIAL LIFE (LITTLE ROCK)","TLINS"
"TRANSAMERICA FINANCIAL LIFE - PLANO","TRLTC"
"TRANSAMERICA FINANCIAL LIFE - SCRANTON","TRP1E"
"TRANSAMERICA LIFE INS CO. W PLANO PARKWAY","TRP1P"
"TRANSAMERICA PREMIER LIFE INSURANCE COMPANY - CEDAR RAPIDS","TRCLF"
"TRANSCHOICE KEY BENEFIT ADMINISTRATORS","37284"
"TRANSDEV - WC","J3122"
"TRANSDEV - WC","J3122"
"TRANSWESTERN INSURANCE ADMINISTRATORS INC","TRAN1"
"TRAVELERS (WC)(ATTACHMENT)","19046"
"TRAVELERS AUTO (AUTO)","C1032"
"TRAVELERS AUTO (AUTO)","C1108"
"TRAVIS COUNTY MAP","TCMAP"
"TRI-CITY HEALTHCARE DISTRICT (WC)","41556"
"TRI-CITY HEALTHCARE DISTRICT - CORVEL (AUTO)","J1905"
"TRI-CITY HEALTHCARE DISTRICT - CORVEL (AUTO)","J1905"
"TRI-CITY LINEN SUPPL (WC)","41556"
"TRI-COUNTY SCHOOLS INSURANCE GROUP JPA (WC)","J3879"
"TRI-COUNTY SCHOOLS INSURANCE GROUP JPA (WC)","J3879"
"TRI-STATE INSURANCE COMPANY (WC)(ATTACHMENT)","J2195"
"TRI-STATE INSURANCE COMPANY - DOI PRIOR TO (WC)","J3900"
"TRI-STATE INSURANCE COMPANY - DOI PRIOR TO (WC)","J3900"
"TRIAD GROUP LLC (ATTACHMENTS)","J4229"
"TRIANGLE INSURANCE (WC)","J1996"
"TRIANGLE INSURANCE (WC)","J1996"
"TRIANGLE SERVICES, INC - WC","J3123"
"TRIANGLE SERVICES, INC - WC","J3123"
"TRIBADO","32691"
"TRIBUTE HEALTH PLAN OF ARKANSAS AKA AR SUPERIOR","ECTAS"
"TRIBUTE/</br>SELECTCARE OF OKLAHOMA","73117"
"TRICARE EAST","68299"
"TRICARE FOR LIFE","SX176"
"TRICARE OVERSEAS","FOREN"
"TRICARE WEST","SCWI0"
"TRICITY UNIFORM (WC)","41556"
"TRIHEALTH PHYSICIAN SOLUTIONS","31144"
"TRIHEALTH PHYSICIAN SOLUTIONS - CONCERN","31143"
"TRILLIUM STAFFING SOLUTIONS - CORVEL (AUTO)","J1674"
"TRILLIUM STAFFING SOLUTIONS - CORVEL (AUTO)","J1674"
"TRILLIUM STAFFING SOLUTIONS - CORVEL (WC)","P1674"
"TRILLIUM STAFFING SOLUTIONS - CORVEL (WC)","P1674"
"TRILOGY HEALTH SERVICES, LLC - WC","J3124"
"TRILOGY HEALTH SERVICES, LLC - WC","J3124"
"TRILOGY NETWORK","62777"
"TRIMBLE NAVIGATION - WC","J3125"
"TRIMBLE NAVIGATION - WC","J3125"
"TRIMET (WC)","J3772"
"TRIMET (WC)","J3772"
"TRINDEL INSURANCE FUND (WC)","J1971"
"TRINDEL INSURANCE FUND (WC)","J1971"
"TRINET GROUP INC (AUTO)(ATTACHMENT)","J2216"
"TRINITY HEALTH PACE","TPACE"
"TRINITY UNIVERSAL INSURANCE CORPORATION (AUTO)","C1030"
"TRIPLE A (AUTO)","11983"
"TRIPLE-S ADVANTAGE","973MA"
"TRIPLE-S ADVANTAGE MEDICARE","MA973"
"TRIPLE-S, INC (BCBS PUERTO RICO)","SB980"
"TRIPLFIN LLC","64300"
"TRISTAR BENEFIT ADMINISTRATORS-W. DESMOINES, IA","42137"
"TRITON - ERA ONLY","ECTRI"
"TRIVITY HEALTH - ERA ONLY","ECTRV"
"TRIWEST HEALTHCARE ALLIANCE (VACCN) REGIONS 4-5","TWVAC"
"TRLHN/</br>AS","98514"
"TROY MEDICARE --- NEW","TRYMC"
"TRU BLUE TPA","83413"
"TRU COMMUNITY CARE","PPTRU"
"TRUCK INSURANCE EXCHANGE (COMMERCIAL VEHI (AUTO)","C1034"
"TRUE HEALTH NEW MEXICO","82288"
"TRUMBALL INSURANCE COMPANY (AUTO)","C1040"
"TRUMP ORGANIZATION, THE - WC","J3126"
"TRUSTED HEALTH PLAN","L0230"
"TRUSTEED PLANS SERVICE CORPORATION","91078"
"TRUSTMARK","61425"
"TSG, INC. - WC","J3127"
"TSG, INC. - WC","J3127"
"TUCKER ADMINISTRATORS INC","30799"
"TUCKER ADMINISTRATORS, INC. - ERA ONLY","ECTUC"
"TUCSON UNIFIED SCHOOL DIST WC","41556"
"TUESDAY MORNING, INC. - CORVEL (AUTO)","J4047"
"TUESDAY MORNING, INC. - CORVEL (AUTO)","J4047"
"TUESDAY MORNING, INC. - CORVEL (WC)","P4047"
"TUESDAY MORNING, INC. - CORVEL (WC)","P4047"
"TUFTS HEALTH PLAN","4298"
"TUFTS MEDICARE PREFERRED MEDICARE ADVANTAGE","4298"
"TUFTS PUBLIC HEALTH PLANS","4332"
"TULLIER'S LAW LOUISIANA ORM - WC","J3128"
"TULLIER'S LAW LOUISIANA ORM - WC","J3128"
"TWIN AMERICA - WC","J3129"
"TWIN AMERICA - WC","J3129"
"TWIN CITIES FIRE INSURANCE CO (AUTO)","C1040"
"TWR ENTERPRISES, INC - WC","J3130"
"TWR ENTERPRISES, INC - WC","J3130"
"TYCO - WC","J3131"
"TYCO - WC","J3131"
"TYSON FOODS INC. (WC)","J1732"
"TYSON FOODS INC. (WC)","J1732"
"TYSON FOODS, INC (AUTO) CORVEL","J1959"
"TYSON FOODS, INC (WC) CORVEL","P1959"
"U S CONCRETE INCORPORATED - WC","J3132"
"U S CONCRETE INCORPORATED - WC","J3132"
"U.A. LOCAL 350 PLUMBERS & PIPEFITTERS - ERA ONL","EC350"
"U.S. NETWORKS AND ADMINISTRATIVE SERVICES","USN01"
"UBH","87726"
"UBH RIOS","87726"
"UC HEALTH PLAN ADMINISTRATORS","89789"
"UC IRVINE","UCI01"
"UCARE CHOICES AND FAIRVIEW UCARE CHOICES","55413"
"UCARE OF MINNESOTA","52629"
"UCLA MEDICAL GROUP","USMBP"
"UCS - COEUR: LEONARD HOLDING COMPANY","84365"
"UCS CAM ADMINISTRATIVE SERVICES, INC","63985"
"UCS INSIGHT BENEFIT ADMINISTRATORS","96436"
"UCS PBS OREGON","56724"
"UCS SEMINOLE TRIBE OF FLORIDA","78702"
"UDR, INC. - CORVEL (AUTO)","J3741"
"UDR, INC. - CORVEL (AUTO)","J3741"
"UDR, INC. - CORVEL (WC)","P3741"
"UDR, INC. - CORVEL (WC)","P3741"
"UFCW LOCAL 1000 AND KROGER DALLAS HEALTH & WELFARE PLAN","99843"
"UFCW NATIONAL HEALTH AND WELFARE FUND - ERA ONL","ECFWC"
"UHA UNIVERSITY HEALTH ALLIANCE","AHADR"
"UHC - MAHP - MD IPA, OPTIMUM CHOICE, MLH","87726"
"UHC STUDENT RESOURCES - ERA ONLY","ECSTU"
"UHP MANAGEMENT","UHP01"
"UHSM -UNITE HEALTH SHARE MINISTRIES","83173"
"UICI-ADMINISTRATORS","75240"
